Municipality,Age_Group,Background,Year,Sex,Population
Sveitarfelagid Skagastrond,0-15,Immigrants,2011,Males,1
Sveitarfelagid Skagastrond,0-15,Immigrants,2021,Females,2
Sveitarfelagid Skagastrond,0-15,Immigrants,2021,Males,3
Sveitarfelagid Skagastrond,0-15,Natives,2011,Females,155
Sveitarfelagid Skagastrond,0-15,Natives,2011,Males,164
Sveitarfelagid Skagastrond,0-15,Natives,2021,Females,111
Sveitarfelagid Skagastrond,0-15,Natives,2021,Males,131
Sveitarfelagid Skagastrond,16-24,Immigrants,2011,Females,3
Sveitarfelagid Skagastrond,16-24,Immigrants,2011,Males,2
Sveitarfelagid Skagastrond,16-24,Immigrants,2021,Females,11
Sveitarfelagid Skagastrond,16-24,Immigrants,2021,Males,16
Sveitarfelagid Skagastrond,16-24,Natives,2011,Females,55
Sveitarfelagid Skagastrond,16-24,Natives,2011,Males,68
Sveitarfelagid Skagastrond,16-24,Natives,2021,Females,61
Sveitarfelagid Skagastrond,16-24,Natives,2021,Males,77
Sveitarfelagid Skagastrond,25-34,Immigrants,2011,Females,15
Sveitarfelagid Skagastrond,25-34,Immigrants,2011,Males,15
Sveitarfelagid Skagastrond,25-34,Immigrants,2021,Females,23
Sveitarfelagid Skagastrond,25-34,Immigrants,2021,Males,30
Sveitarfelagid Skagastrond,25-34,Natives,2011,Females,59
Sveitarfelagid Skagastrond,25-34,Natives,2011,Males,46
Sveitarfelagid Skagastrond,25-34,Natives,2021,Females,50
Sveitarfelagid Skagastrond,25-34,Natives,2021,Males,63
Sveitarfelagid Skagastrond,35-44,Immigrants,2011,Females,10
Sveitarfelagid Skagastrond,35-44,Immigrants,2011,Males,8
Sveitarfelagid Skagastrond,35-44,Immigrants,2021,Females,33
Sveitarfelagid Skagastrond,35-44,Immigrants,2021,Males,40
Sveitarfelagid Skagastrond,35-44,Natives,2011,Females,63
Sveitarfelagid Skagastrond,35-44,Natives,2011,Males,77
Sveitarfelagid Skagastrond,35-44,Natives,2021,Females,55
Sveitarfelagid Skagastrond,35-44,Natives,2021,Males,61
Sveitarfelagid Skagastrond,45-54,Immigrants,2011,Females,10
Sveitarfelagid Skagastrond,45-54,Immigrants,2011,Males,6
Sveitarfelagid Skagastrond,45-54,Immigrants,2021,Females,27
Sveitarfelagid Skagastrond,45-54,Immigrants,2021,Males,34
Sveitarfelagid Skagastrond,45-54,Natives,2011,Females,64
Sveitarfelagid Skagastrond,45-54,Natives,2011,Males,67
Sveitarfelagid Skagastrond,45-54,Natives,2021,Females,63
Sveitarfelagid Skagastrond,45-54,Natives,2021,Males,77
Sveitarfelagid Skagastrond,55-64,Immigrants,2011,Females,2
Sveitarfelagid Skagastrond,55-64,Immigrants,2011,Males,5
Sveitarfelagid Skagastrond,55-64,Immigrants,2021,Females,12
Sveitarfelagid Skagastrond,55-64,Immigrants,2021,Males,8
Sveitarfelagid Skagastrond,55-64,Natives,2011,Females,45
Sveitarfelagid Skagastrond,55-64,Natives,2011,Males,65
Sveitarfelagid Skagastrond,55-64,Natives,2021,Females,71
Sveitarfelagid Skagastrond,55-64,Natives,2021,Males,78
Sveitarfelagid Skagastrond,65 and over,Immigrants,2011,Females,2
Sveitarfelagid Skagastrond,65 and over,Immigrants,2011,Males,2
Sveitarfelagid Skagastrond,65 and over,Immigrants,2021,Females,6
Sveitarfelagid Skagastrond,65 and over,Immigrants,2021,Males,5
Sveitarfelagid Skagastrond,65 and over,Natives,2011,Females,42
Sveitarfelagid Skagastrond,65 and over,Natives,2011,Males,60
Sveitarfelagid Skagastrond,65 and over,Natives,2021,Females,57
Sveitarfelagid Skagastrond,65 and over,Natives,2021,Males,83
Sveitarfelagid Vogar,0-15,Immigrants,2011,Females,0
Sveitarfelagid Vogar,0-15,Immigrants,2011,Males,0
Sveitarfelagid Vogar,0-15,Immigrants,2021,Females,2
Sveitarfelagid Vogar,0-15,Immigrants,2021,Males,1
Sveitarfelagid Vogar,0-15,Natives,2011,Females,24
Sveitarfelagid Vogar,0-15,Natives,2011,Males,14
Sveitarfelagid Vogar,0-15,Natives,2021,Females,20
Sveitarfelagid Vogar,0-15,Natives,2021,Males,27
Sveitarfelagid Vogar,16-24,Immigrants,2011,Females,1
Sveitarfelagid Vogar,16-24,Immigrants,2011,Males,1
Sveitarfelagid Vogar,16-24,Immigrants,2021,Females,5
Sveitarfelagid Vogar,16-24,Immigrants,2021,Males,1
Sveitarfelagid Vogar,16-24,Natives,2011,Females,12
Sveitarfelagid Vogar,16-24,Natives,2011,Males,11
Sveitarfelagid Vogar,16-24,Natives,2021,Females,11
Sveitarfelagid Vogar,16-24,Natives,2021,Males,10
Sveitarfelagid Vogar,25-34,Immigrants,2011,Females,2
Sveitarfelagid Vogar,25-34,Immigrants,2011,Males,6
Sveitarfelagid Vogar,25-34,Immigrants,2021,Females,1
Sveitarfelagid Vogar,25-34,Immigrants,2021,Males,5
Sveitarfelagid Vogar,25-34,Natives,2011,Females,9
Sveitarfelagid Vogar,25-34,Natives,2011,Males,8
Sveitarfelagid Vogar,25-34,Natives,2021,Females,10
Sveitarfelagid Vogar,25-34,Natives,2021,Males,5
Sveitarfelagid Vogar,35-44,Immigrants,2011,Females,3
Sveitarfelagid Vogar,35-44,Immigrants,2011,Males,2
Sveitarfelagid Vogar,35-44,Immigrants,2021,Females,3
Sveitarfelagid Vogar,35-44,Immigrants,2021,Males,4
Sveitarfelagid Vogar,35-44,Natives,2011,Females,9
Sveitarfelagid Vogar,35-44,Natives,2011,Males,10
Sveitarfelagid Vogar,35-44,Natives,2021,Females,5
Sveitarfelagid Vogar,35-44,Natives,2021,Males,9
Sveitarfelagid Vogar,45-54,Immigrants,2011,Females,0
Sveitarfelagid Vogar,45-54,Immigrants,2011,Males,0
Sveitarfelagid Vogar,45-54,Immigrants,2021,Females,3
Sveitarfelagid Vogar,45-54,Immigrants,2021,Males,3
Sveitarfelagid Vogar,45-54,Natives,2011,Females,13
Sveitarfelagid Vogar,45-54,Natives,2011,Males,11
Sveitarfelagid Vogar,45-54,Natives,2021,Females,16
Sveitarfelagid Vogar,45-54,Natives,2021,Males,17
Sveitarfelagid Vogar,55-64,Immigrants,2011,Females,0
Sveitarfelagid Vogar,55-64,Immigrants,2011,Males,0
Sveitarfelagid Vogar,55-64,Immigrants,2021,Females,2
Sveitarfelagid Vogar,55-64,Immigrants,2021,Males,0
Sveitarfelagid Vogar,55-64,Natives,2011,Females,13
Sveitarfelagid Vogar,55-64,Natives,2011,Males,17
Sveitarfelagid Vogar,55-64,Natives,2021,Females,16
Sveitarfelagid Vogar,55-64,Natives,2021,Males,14
Sveitarfelagid Vogar,65 and over,Immigrants,2011,Females,0
Sveitarfelagid Vogar,65 and over,Immigrants,2011,Males,1
Sveitarfelagid Vogar,65 and over,Immigrants,2021,Females,0
Sveitarfelagid Vogar,65 and over,Immigrants,2021,Males,1
Sveitarfelagid Vogar,65 and over,Natives,2011,Females,10
Sveitarfelagid Vogar,65 and over,Natives,2011,Males,9
Sveitarfelagid Vogar,65 and over,Natives,2021,Females,12
Sveitarfelagid Vogar,65 and over,Natives,2021,Males,19
Talknafjardarhreppur,0-15,Immigrants,2011,Females,6
Talknafjardarhreppur,0-15,Immigrants,2011,Males,3
Talknafjardarhreppur,0-15,Immigrants,2021,Females,10
Talknafjardarhreppur,0-15,Immigrants,2021,Males,6
Talknafjardarhreppur,0-15,Natives,2011,Females,166
Talknafjardarhreppur,0-15,Natives,2011,Males,186
Talknafjardarhreppur,0-15,Natives,2021,Females,169
Talknafjardarhreppur,0-15,Natives,2021,Males,151
Talknafjardarhreppur,16-24,Immigrants,2011,Females,17
Talknafjardarhreppur,16-24,Immigrants,2011,Males,21
Talknafjardarhreppur,16-24,Immigrants,2021,Females,18
Talknafjardarhreppur,16-24,Immigrants,2021,Males,13
Talknafjardarhreppur,16-24,Natives,2011,Females,84
Talknafjardarhreppur,16-24,Natives,2011,Males,105
Talknafjardarhreppur,16-24,Natives,2021,Females,78
Talknafjardarhreppur,16-24,Natives,2021,Males,90
Talknafjardarhreppur,25-34,Immigrants,2011,Females,23
Talknafjardarhreppur,25-34,Immigrants,2011,Males,24
Talknafjardarhreppur,25-34,Immigrants,2021,Females,69
Talknafjardarhreppur,25-34,Immigrants,2021,Males,72
Talknafjardarhreppur,25-34,Natives,2011,Females,57
Talknafjardarhreppur,25-34,Natives,2011,Males,64
Talknafjardarhreppur,25-34,Natives,2021,Females,66
Talknafjardarhreppur,25-34,Natives,2021,Males,80
Talknafjardarhreppur,35-44,Immigrants,2011,Females,24
Talknafjardarhreppur,35-44,Immigrants,2011,Males,14
Talknafjardarhreppur,35-44,Immigrants,2021,Females,33
Talknafjardarhreppur,35-44,Immigrants,2021,Males,57
Talknafjardarhreppur,35-44,Natives,2011,Females,75
Talknafjardarhreppur,35-44,Natives,2011,Males,80
Talknafjardarhreppur,35-44,Natives,2021,Females,62
Talknafjardarhreppur,35-44,Natives,2021,Males,81
Talknafjardarhreppur,45-54,Immigrants,2011,Females,25
Talknafjardarhreppur,45-54,Immigrants,2011,Males,22
Talknafjardarhreppur,45-54,Immigrants,2021,Females,28
Talknafjardarhreppur,45-54,Immigrants,2021,Males,15
Talknafjardarhreppur,45-54,Natives,2011,Females,103
Talknafjardarhreppur,45-54,Natives,2011,Males,118
Talknafjardarhreppur,45-54,Natives,2021,Females,77
Talknafjardarhreppur,45-54,Natives,2021,Males,87
Talknafjardarhreppur,55-64,Immigrants,2011,Females,3
Talknafjardarhreppur,55-64,Immigrants,2011,Males,7
Talknafjardarhreppur,55-64,Immigrants,2021,Females,21
Talknafjardarhreppur,55-64,Immigrants,2021,Males,15
Talknafjardarhreppur,55-64,Natives,2011,Females,91
Talknafjardarhreppur,55-64,Natives,2011,Males,88
Talknafjardarhreppur,55-64,Natives,2021,Females,91
Talknafjardarhreppur,55-64,Natives,2021,Males,115
Talknafjardarhreppur,65 and over,Immigrants,2011,Females,4
Talknafjardarhreppur,65 and over,Immigrants,2011,Males,2
Talknafjardarhreppur,65 and over,Immigrants,2021,Females,5
Talknafjardarhreppur,65 and over,Immigrants,2021,Males,1
Talknafjardarhreppur,65 and over,Natives,2011,Females,115
Talknafjardarhreppur,65 and over,Natives,2011,Males,146
Talknafjardarhreppur,65 and over,Natives,2021,Females,148
Talknafjardarhreppur,65 and over,Natives,2021,Males,170
Thingeyjarsveit,0-15,Immigrants,2011,Females,0
Thingeyjarsveit,0-15,Immigrants,2011,Males,0
Thingeyjarsveit,0-15,Immigrants,2021,Females,3
Thingeyjarsveit,0-15,Immigrants,2021,Males,9
Thingeyjarsveit,0-15,Natives,2011,Females,138
Thingeyjarsveit,0-15,Natives,2011,Males,106
Thingeyjarsveit,0-15,Natives,2021,Females,105
Thingeyjarsveit,0-15,Natives,2021,Males,99
Thingeyjarsveit,16-24,Immigrants,2011,Females,3
Thingeyjarsveit,16-24,Immigrants,2011,Males,2
Thingeyjarsveit,16-24,Immigrants,2021,Females,10
Thingeyjarsveit,16-24,Immigrants,2021,Males,1
Thingeyjarsveit,16-24,Natives,2011,Females,63
Thingeyjarsveit,16-24,Natives,2011,Males,52
Thingeyjarsveit,16-24,Natives,2021,Females,69
Thingeyjarsveit,16-24,Natives,2021,Males,65
Thingeyjarsveit,25-34,Immigrants,2011,Females,9
Thingeyjarsveit,25-34,Immigrants,2011,Males,3
Thingeyjarsveit,25-34,Immigrants,2021,Females,14
Thingeyjarsveit,25-34,Immigrants,2021,Males,12
Thingeyjarsveit,25-34,Natives,2011,Females,53
Thingeyjarsveit,25-34,Natives,2011,Males,50
Thingeyjarsveit,25-34,Natives,2021,Females,58
Thingeyjarsveit,25-34,Natives,2021,Males,51
Thingeyjarsveit,35-44,Immigrants,2011,Females,13
Thingeyjarsveit,35-44,Immigrants,2011,Males,1
Thingeyjarsveit,35-44,Immigrants,2021,Females,11
Thingeyjarsveit,35-44,Immigrants,2021,Males,13
Thingeyjarsveit,35-44,Natives,2011,Females,51
Thingeyjarsveit,35-44,Natives,2011,Males,62
Thingeyjarsveit,35-44,Natives,2021,Females,59
Thingeyjarsveit,35-44,Natives,2021,Males,64
Thingeyjarsveit,45-54,Immigrants,2011,Females,6
Thingeyjarsveit,45-54,Immigrants,2011,Males,3
Thingeyjarsveit,45-54,Immigrants,2021,Females,18
Thingeyjarsveit,45-54,Immigrants,2021,Males,9
Thingeyjarsveit,45-54,Natives,2011,Females,61
Thingeyjarsveit,45-54,Natives,2011,Males,74
Thingeyjarsveit,45-54,Natives,2021,Females,52
Thingeyjarsveit,45-54,Natives,2021,Males,61
Thingeyjarsveit,55-64,Immigrants,2011,Females,4
Thingeyjarsveit,55-64,Immigrants,2011,Males,1
Thingeyjarsveit,55-64,Immigrants,2021,Females,6
Thingeyjarsveit,55-64,Immigrants,2021,Males,4
Thingeyjarsveit,55-64,Natives,2011,Females,79
Thingeyjarsveit,55-64,Natives,2011,Males,92
Thingeyjarsveit,55-64,Natives,2021,Females,67
Thingeyjarsveit,55-64,Natives,2021,Males,68
Thingeyjarsveit,65 and over,Immigrants,2011,Females,1
Thingeyjarsveit,65 and over,Immigrants,2011,Males,0
Thingeyjarsveit,65 and over,Immigrants,2021,Females,3
Thingeyjarsveit,65 and over,Immigrants,2021,Males,0
Thingeyjarsveit,65 and over,Natives,2011,Females,101
Thingeyjarsveit,65 and over,Natives,2011,Males,102
Thingeyjarsveit,65 and over,Natives,2021,Females,126
Thingeyjarsveit,65 and over,Natives,2021,Males,126
Tjorneshreppur,0-15,Immigrants,2011,Females,0
Tjorneshreppur,0-15,Immigrants,2011,Males,2
Tjorneshreppur,0-15,Immigrants,2021,Females,0
Tjorneshreppur,0-15,Immigrants,2021,Males,1
Tjorneshreppur,0-15,Natives,2011,Females,36
Tjorneshreppur,0-15,Natives,2011,Males,39
Tjorneshreppur,0-15,Natives,2021,Females,26
Tjorneshreppur,0-15,Natives,2021,Males,31
Tjorneshreppur,16-24,Immigrants,2011,Females,5
Tjorneshreppur,16-24,Immigrants,2011,Males,0
Tjorneshreppur,16-24,Immigrants,2021,Females,3
Tjorneshreppur,16-24,Immigrants,2021,Males,2
Tjorneshreppur,16-24,Natives,2011,Females,19
Tjorneshreppur,16-24,Natives,2011,Males,32
Tjorneshreppur,16-24,Natives,2021,Females,14
Tjorneshreppur,16-24,Natives,2021,Males,28
Tjorneshreppur,25-34,Immigrants,2011,Females,7
Tjorneshreppur,25-34,Immigrants,2011,Males,0
Tjorneshreppur,25-34,Immigrants,2021,Females,4
Tjorneshreppur,25-34,Immigrants,2021,Males,2
Tjorneshreppur,25-34,Natives,2011,Females,7
Tjorneshreppur,25-34,Natives,2011,Males,20
Tjorneshreppur,25-34,Natives,2021,Females,15
Tjorneshreppur,25-34,Natives,2021,Males,21
Tjorneshreppur,35-44,Immigrants,2011,Females,3
Tjorneshreppur,35-44,Immigrants,2011,Males,0
Tjorneshreppur,35-44,Immigrants,2021,Females,6
Tjorneshreppur,35-44,Immigrants,2021,Males,0
Tjorneshreppur,35-44,Natives,2011,Females,21
Tjorneshreppur,35-44,Natives,2011,Males,23
Tjorneshreppur,35-44,Natives,2021,Females,8
Tjorneshreppur,35-44,Natives,2021,Males,19
Tjorneshreppur,45-54,Immigrants,2011,Females,0
Tjorneshreppur,45-54,Immigrants,2011,Males,0
Tjorneshreppur,45-54,Immigrants,2021,Females,2
Tjorneshreppur,45-54,Immigrants,2021,Males,0
Tjorneshreppur,45-54,Natives,2011,Females,22
Tjorneshreppur,45-54,Natives,2011,Males,33
Tjorneshreppur,45-54,Natives,2021,Females,23
Tjorneshreppur,45-54,Natives,2021,Males,24
Tjorneshreppur,55-64,Immigrants,2011,Females,1
Tjorneshreppur,55-64,Immigrants,2011,Males,2
Tjorneshreppur,55-64,Immigrants,2021,Females,1
Tjorneshreppur,55-64,Immigrants,2021,Males,1
Tjorneshreppur,55-64,Natives,2011,Females,23
Tjorneshreppur,55-64,Natives,2011,Males,26
Tjorneshreppur,55-64,Natives,2021,Females,23
Tjorneshreppur,55-64,Natives,2021,Males,34
Tjorneshreppur,65 and over,Immigrants,2011,Females,0
Tjorneshreppur,65 and over,Immigrants,2011,Males,0
Tjorneshreppur,65 and over,Immigrants,2021,Females,0
Tjorneshreppur,65 and over,Immigrants,2021,Males,1
Tjorneshreppur,65 and over,Natives,2011,Females,30
Tjorneshreppur,65 and over,Natives,2011,Males,31
Tjorneshreppur,65 and over,Natives,2021,Females,27
Tjorneshreppur,65 and over,Natives,2021,Males,33
Vestmannaeyjabaer,0-15,Immigrants,2011,Females,0
Vestmannaeyjabaer,0-15,Immigrants,2011,Males,1
Vestmannaeyjabaer,0-15,Immigrants,2021,Females,0
Vestmannaeyjabaer,0-15,Immigrants,2021,Males,0
Vestmannaeyjabaer,0-15,Natives,2011,Females,24
Vestmannaeyjabaer,0-15,Natives,2011,Males,27
Vestmannaeyjabaer,0-15,Natives,2021,Females,28
Vestmannaeyjabaer,0-15,Natives,2021,Males,22
Vestmannaeyjabaer,16-24,Immigrants,2011,Females,0
Vestmannaeyjabaer,16-24,Immigrants,2011,Males,0
Vestmannaeyjabaer,16-24,Immigrants,2021,Females,1
Vestmannaeyjabaer,16-24,Immigrants,2021,Males,1
Vestmannaeyjabaer,16-24,Natives,2011,Females,20
Vestmannaeyjabaer,16-24,Natives,2011,Males,12
Vestmannaeyjabaer,16-24,Natives,2021,Females,10
Vestmannaeyjabaer,16-24,Natives,2021,Males,14
Vestmannaeyjabaer,25-34,Immigrants,2011,Females,1
Vestmannaeyjabaer,25-34,Immigrants,2011,Males,0
Vestmannaeyjabaer,25-34,Immigrants,2021,Females,0
Vestmannaeyjabaer,25-34,Immigrants,2021,Males,2
Vestmannaeyjabaer,25-34,Natives,2011,Females,15
Vestmannaeyjabaer,25-34,Natives,2011,Males,12
Vestmannaeyjabaer,25-34,Natives,2021,Females,10
Vestmannaeyjabaer,25-34,Natives,2021,Males,3
Vestmannaeyjabaer,35-44,Immigrants,2011,Females,0
Vestmannaeyjabaer,35-44,Immigrants,2011,Males,1
Vestmannaeyjabaer,35-44,Immigrants,2021,Females,5
Vestmannaeyjabaer,35-44,Immigrants,2021,Males,0
Vestmannaeyjabaer,35-44,Natives,2011,Females,11
Vestmannaeyjabaer,35-44,Natives,2011,Males,9
Vestmannaeyjabaer,35-44,Natives,2021,Females,13
Vestmannaeyjabaer,35-44,Natives,2021,Males,12
Vestmannaeyjabaer,45-54,Immigrants,2011,Females,0
Vestmannaeyjabaer,45-54,Immigrants,2011,Males,0
Vestmannaeyjabaer,45-54,Immigrants,2021,Females,1
Vestmannaeyjabaer,45-54,Immigrants,2021,Males,2
Vestmannaeyjabaer,45-54,Natives,2011,Females,18
Vestmannaeyjabaer,45-54,Natives,2011,Males,24
Vestmannaeyjabaer,45-54,Natives,2021,Females,10
Vestmannaeyjabaer,45-54,Natives,2021,Males,9
Vestmannaeyjabaer,55-64,Immigrants,2011,Females,0
Vestmannaeyjabaer,55-64,Immigrants,2011,Males,0
Vestmannaeyjabaer,55-64,Immigrants,2021,Females,0
Vestmannaeyjabaer,55-64,Immigrants,2021,Males,1
Vestmannaeyjabaer,55-64,Natives,2011,Females,19
Vestmannaeyjabaer,55-64,Natives,2011,Males,19
Vestmannaeyjabaer,55-64,Natives,2021,Females,16
Vestmannaeyjabaer,55-64,Natives,2021,Males,26
Vestmannaeyjabaer,65 and over,Immigrants,2011,Females,1
Vestmannaeyjabaer,65 and over,Immigrants,2011,Males,0
Vestmannaeyjabaer,65 and over,Immigrants,2021,Females,0
Vestmannaeyjabaer,65 and over,Immigrants,2021,Males,0
Vestmannaeyjabaer,65 and over,Natives,2011,Females,24
Vestmannaeyjabaer,65 and over,Natives,2011,Males,26
Vestmannaeyjabaer,65 and over,Natives,2021,Females,27
Vestmannaeyjabaer,65 and over,Natives,2021,Males,32
Vesturbyggd,0-15,Immigrants,2011,Females,5
Vesturbyggd,0-15,Immigrants,2011,Males,4
Vesturbyggd,0-15,Immigrants,2021,Females,6
Vesturbyggd,0-15,Immigrants,2021,Males,8
Vesturbyggd,0-15,Natives,2011,Females,161
Vesturbyggd,0-15,Natives,2011,Males,143
Vesturbyggd,0-15,Natives,2021,Females,139
Vesturbyggd,0-15,Natives,2021,Males,167
Vesturbyggd,16-24,Immigrants,2011,Females,14
Vesturbyggd,16-24,Immigrants,2011,Males,11
Vesturbyggd,16-24,Immigrants,2021,Females,20
Vesturbyggd,16-24,Immigrants,2021,Males,12
Vesturbyggd,16-24,Natives,2011,Females,76
Vesturbyggd,16-24,Natives,2011,Males,100
Vesturbyggd,16-24,Natives,2021,Females,69
Vesturbyggd,16-24,Natives,2021,Males,66
Vesturbyggd,25-34,Immigrants,2011,Females,26
Vesturbyggd,25-34,Immigrants,2011,Males,20
Vesturbyggd,25-34,Immigrants,2021,Females,48
Vesturbyggd,25-34,Immigrants,2021,Males,56
Vesturbyggd,25-34,Natives,2011,Females,53
Vesturbyggd,25-34,Natives,2011,Males,57
Vesturbyggd,25-34,Natives,2021,Females,72
Vesturbyggd,25-34,Natives,2021,Males,79
Vesturbyggd,35-44,Immigrants,2011,Females,14
Vesturbyggd,35-44,Immigrants,2011,Males,11
Vesturbyggd,35-44,Immigrants,2021,Females,40
Vesturbyggd,35-44,Immigrants,2021,Males,35
Vesturbyggd,35-44,Natives,2011,Females,82
Vesturbyggd,35-44,Natives,2011,Males,81
Vesturbyggd,35-44,Natives,2021,Females,55
Vesturbyggd,35-44,Natives,2021,Males,59
Vesturbyggd,45-54,Immigrants,2011,Females,10
Vesturbyggd,45-54,Immigrants,2011,Males,6
Vesturbyggd,45-54,Immigrants,2021,Females,22
Vesturbyggd,45-54,Immigrants,2021,Males,16
Vesturbyggd,45-54,Natives,2011,Females,98
Vesturbyggd,45-54,Natives,2011,Males,94
Vesturbyggd,45-54,Natives,2021,Females,74
Vesturbyggd,45-54,Natives,2021,Males,83
Vesturbyggd,55-64,Immigrants,2011,Females,6
Vesturbyggd,55-64,Immigrants,2011,Males,2
Vesturbyggd,55-64,Immigrants,2021,Females,14
Vesturbyggd,55-64,Immigrants,2021,Males,12
Vesturbyggd,55-64,Natives,2011,Females,73
Vesturbyggd,55-64,Natives,2011,Males,103
Vesturbyggd,55-64,Natives,2021,Females,113
Vesturbyggd,55-64,Natives,2021,Males,107
Vesturbyggd,65 and over,Immigrants,2011,Females,0
Vesturbyggd,65 and over,Immigrants,2011,Males,1
Vesturbyggd,65 and over,Immigrants,2021,Females,5
Vesturbyggd,65 and over,Immigrants,2021,Males,0
Vesturbyggd,65 and over,Natives,2011,Females,116
Vesturbyggd,65 and over,Natives,2011,Males,100
Vesturbyggd,65 and over,Natives,2021,Females,155
Vesturbyggd,65 and over,Natives,2021,Males,166
Vopnafjardarhreppur,0-15,Immigrants,2011,Females,13
Vopnafjardarhreppur,0-15,Immigrants,2011,Males,11
Vopnafjardarhreppur,0-15,Immigrants,2021,Females,13
Vopnafjardarhreppur,0-15,Immigrants,2021,Males,15
Vopnafjardarhreppur,0-15,Natives,2011,Females,473
Vopnafjardarhreppur,0-15,Natives,2011,Males,512
Vopnafjardarhreppur,0-15,Natives,2021,Females,484
Vopnafjardarhreppur,0-15,Natives,2021,Males,524
Vopnafjardarhreppur,16-24,Immigrants,2011,Females,16
Vopnafjardarhreppur,16-24,Immigrants,2011,Males,11
Vopnafjardarhreppur,16-24,Immigrants,2021,Females,21
Vopnafjardarhreppur,16-24,Immigrants,2021,Males,21
Vopnafjardarhreppur,16-24,Natives,2011,Females,243
Vopnafjardarhreppur,16-24,Natives,2011,Males,238
Vopnafjardarhreppur,16-24,Natives,2021,Females,217
Vopnafjardarhreppur,16-24,Natives,2021,Males,251
Vopnafjardarhreppur,25-34,Immigrants,2011,Females,44
Vopnafjardarhreppur,25-34,Immigrants,2011,Males,36
Vopnafjardarhreppur,25-34,Immigrants,2021,Females,92
Vopnafjardarhreppur,25-34,Immigrants,2021,Males,93
Vopnafjardarhreppur,25-34,Natives,2011,Females,216
Vopnafjardarhreppur,25-34,Natives,2011,Males,231
Vopnafjardarhreppur,25-34,Natives,2021,Females,216
Vopnafjardarhreppur,25-34,Natives,2021,Males,228
Vopnafjardarhreppur,35-44,Immigrants,2011,Females,39
Vopnafjardarhreppur,35-44,Immigrants,2011,Males,38
Vopnafjardarhreppur,35-44,Immigrants,2021,Females,62
Vopnafjardarhreppur,35-44,Immigrants,2021,Males,69
Vopnafjardarhreppur,35-44,Natives,2011,Females,239
Vopnafjardarhreppur,35-44,Natives,2011,Males,270
Vopnafjardarhreppur,35-44,Natives,2021,Females,236
Vopnafjardarhreppur,35-44,Natives,2021,Males,248
Vopnafjardarhreppur,45-54,Immigrants,2011,Females,28
Vopnafjardarhreppur,45-54,Immigrants,2011,Males,19
